Unnamed: 0,Open,High,Low,Close,FTT-USD_Adj_Close,Volume,SQ_High_FEATURE,SQ_Close_FEATURE,SQ_Volume_FEATURE,PYPL_High_FEATURE,PYPL_Close_FEATURE,PYPL_Volume_FEATURE,TSLA_High_FEATURE,TSLA_Close_FEATURE,TSLA_Volume_FEATURE,MSTR_High_FEATURE,MSTR_Close_FEATURE,MSTR_Volume_FEATURE,BK_High_FEATURE,BK_Close_FEATURE,BK_Volume_FEATURE,sma_fast,sma_slow,Signal,Open,High,Low,Close,FTT-USD_Adj_Close,Volume,SQ_High_FEATURE,SQ_Close_FEATURE,SQ_Volume_FEATURE,PYPL_High_FEATURE,PYPL_Close_FEATURE,PYPL_Volume_FEATURE,TSLA_High_FEATURE,TSLA_Close_FEATURE,TSLA_Volume_FEATURE,MSTR_High_FEATURE,MSTR_Close_FEATURE,MSTR_Volume_FEATURE,BK_High_FEATURE,BK_Close_FEATURE,BK_Volume_FEATURE,sma_fast,sma_slow,Signal,EMA_15,ATR_15,EMA_60,ATR_60,CHAIKIN
2019-10-29,1.383128046989441,1.4681580066680908,1.380653977394104,1.462427020072937,1.462427020072937,8549964.0,63.617000579833984,62.40999984741211,4030900.0,107.0199966430664,105.0,5420900.0,21.6200008392334,21.08133316040039,190264500.0,147.47000122070312,146.64999389648438,42700.0,47.18000030517578,46.630001068115234,8328300.0,1.462427020072937,1.3298298120498657,1.0,1.383128046989441,1.4681580066680908,1.380653977394104,1.462427020072937,1.462427020072937,8549964.0,63.617000579833984,62.40999984741211,4030900.0,107.0199966430664,105.0,5420900.0,21.6200008392334,21.08133316040039,190264500.0,147.47000122070312,146.64999389648438,42700.0,47.18000030517578,46.630001068115234,8328300.0,1.462427020072937,1.3298298120498657,1.0,1.351675264040629,0.08053698539733883,1.3681725561618805,0.11384517749150594,752160.3064305373
2019-10-30,1.463502049446106,1.4678709506988523,1.3807950019836426,1.4060100317001345,1.4060100317001345,36846586.0,62.72999954223633,62.15999984741211,4832800.0,106.5999984741211,106.5,4204900.0,21.252666473388672,21.000667572021484,144627000.0,154.39999389648438,153.41000366210938,81800.0,46.84999847412109,46.619998931884766,5709200.0,1.4060100317001345,1.3612460136413576,1.0,1.463502049446106,1.4678709506988523,1.3807950019836426,1.4060100317001345,1.4060100317001345,36846586.0,62.72999954223633,62.15999984741211,4832800.0,106.5999984741211,106.5,4204900.0,21.252666473388672,21.000667572021484,144627000.0,154.39999389648438,153.41000366210938,81800.0,46.84999847412109,46.619998931884766,5709200.0,1.4060100317001345,1.3612460136413576,1.0,1.350081729888916,0.08052338759104406,1.3590623239676158,0.11003722548484803,-3338030.756812934
2019-10-31,1.4062319993972778,1.448678970336914,1.3743959665298462,1.3921459913253784,1.3921459913253784,8340523.0,62.650001525878906,61.43000030517578,4416100.0,106.5,104.0999984741211,7200500.0,21.26666641235352,20.994667053222656,76005000.0,154.5,153.25,54800.0,46.75,46.75,8581600.0,1.3921459913253784,1.3891882181167603,1.0,1.4062319993972778,1.448678970336914,1.3743959665298462,1.3921459913253784,1.3921459913253784,8340523.0,62.650001525878906,61.43000030517578,4416100.0,106.5,104.0999984741211,7200500.0,21.26666641235352,20.994667053222656,76005000.0,154.5,153.25,54800.0,46.75,46.75,8581600.0,1.3921459913253784,1.3891882181167603,1.0,1.3524355332056681,0.07998092174530025,1.3450411558151245,0.10411124229431153,-6093371.739874329
2019-11-01,1.3921220302581787,1.4111119508743286,1.3667620420455933,1.381376028060913,1.381376028060913,2126706.0,62.81399917602539,62.59999847412109,6184900.0,105.3000030517578,104.9800033569336,5489800.0,21.09866714477539,20.88733291625977,95758500.0,154.85000610351562,153.69000244140625,70100.0,47.59999847412109,47.15999984741211,7002200.0,1.381376028060913,1.4050174236297608,-1.0,1.3921220302581787,1.4111119508743286,1.3667620420455933,1.381376028060913,1.381376028060913,2126706.0,62.81399917602539,62.59999847412109,6184900.0,105.3000030517578,104.9800033569336,5489800.0,21.09866714477539,20.88733291625977,95758500.0,154.85000610351562,153.69000244140625,70100.0,47.59999847412109,47.15999984741211,7002200.0,1.381376028060913,1.4050174236297608,-1.0,1.351453471183777,0.07848465442657467,1.3305821379025777,0.09526509046554565,-6897338.1966837235
2019-11-04,1.3637230396270752,1.3818659782409668,1.337546944618225,1.3671289682388306,1.3671289682388306,3312885.0,63.83000183105469,62.380001068115234,6046700.0,105.76000213623048,102.80999755859376,5818400.0,21.46266746520996,21.1646671295166,131805000.0,155.13999938964844,153.50999450683594,68400.0,48.7400016784668,48.720001220703125,6561200.0,1.3671289682388306,1.4018176078796387,-1.0,1.3637230396270752,1.3818659782409668,1.337546944618225,1.3671289682388306,1.3671289682388306,3312885.0,63.83000183105469,62.380001068115234,6046700.0,105.76000213623048,102.80999755859376,5818400.0,21.46266746520996,21.1646671295166,131805000.0,155.13999938964844,153.50999450683594,68400.0,48.7400016784668,48.720001220703125,6561200.0,1.3671289682388306,1.4018176078796387,-1.0,1.351711670557658,0.07890218893686927,1.321963087717692,0.08975002566973368,-6246123.026745147
2019-11-05,1.3671289682388306,1.374181032180786,1.311279058456421,1.3277039527893066,1.3277039527893066,5170671.0,62.54999923706055,61.060001373291016,8552000.0,103.25,100.98999786376952,9236200.0,21.567333221435547,21.14800071716309,104151000.0,156.08999633789062,155.0,67200.0,49.650001525878906,49.16999816894531,6953200.0,1.3277039527893066,1.3748729944229126,-1.0,1.3671289682388306,1.374181032180786,1.311279058456421,1.3277039527893066,1.3277039527893066,5170671.0,62.54999923706055,61.060001373291016,8552000.0,103.25,100.98999786376952,9236200.0,21.567333221435547,21.14800071716309,104151000.0,156.08999633789062,155.0,67200.0,49.650001525878906,49.16999816894531,6953200.0,1.3277039527893066,1.3748729944229126,-1.0,1.347299337387085,0.07810085614522294,1.3123303870360057,0.08835137486457825,-6197906.580167943
2019-11-06,1.3281890153884888,1.3685539960861206,1.312067985534668,1.3385679721832275,1.3385679721832275,3694047.0,61.93000030517578,61.34000015258789,12855600.0,101.33999633789062,100.62999725341795,7332200.0,21.781333923339844,21.77199935913086,119113500.0,155.69000244140625,154.9600067138672,68900.0,49.4900016784668,49.130001068115234,3460000.0,1.3385679721832275,1.3613845825195312,-1.0,1.3281890153884888,1.3685539960861206,1.312067985534668,1.3385679721832275,1.3385679721832275,3694047.0,61.93000030517578,61.34000015258789,12855600.0,101.33999633789062,100.62999725341795,7332200.0,21.781333923339844,21.77199935913086,119113500.0,155.69000244140625,154.9600067138672,68900.0,49.4900016784668,49.130001068115234,3460000.0,1.3385679721832275,1.3613845825195312,-1.0,1.345926332473755,0.06770459016164138,1.305948269367218,0.08594335913658142,-5687273.454434469
2019-11-07,1.339285969734192,1.377297043800354,1.3318159580230713,1.3656389713287354,1.3656389713287354,4968182.0,66.5999984741211,64.41000366210938,25984000.0,101.72000122070312,100.47000122070312,9088400.0,22.76666641235352,22.369333267211918,217009500.0,156.80999755859375,155.77999877929688,59300.0,50.02999877929688,49.400001525878906,5281300.0,1.3656389713287354,1.3560831785202025,1.0,1.339285969734192,1.377297043800354,1.3318159580230713,1.3656389713287354,1.3656389713287354,4968182.0,66.5999984741211,64.41000366210938,25984000.0,101.72000122070312,100.47000122070312,9088400.0,22.76666641235352,22.369333267211918,217009500.0,156.80999755859375,155.77999877929688,59300.0,50.02999877929688,49.400001525878906,5281300.0,1.3656389713287354,1.3560831785202025,1.0,1.3469031969706218,0.06752266883850093,1.303018335501353,0.08258402744928996,-4190967.0174685176
2019-11-08,1.3648990392684937,1.366868019104004,1.3122960329055786,1.3265080451965332,1.3265080451965332,1991908.0,63.45100021362305,62.45000076293945,11629500.0,101.70999908447266,101.41999816894533,5451300.0,22.497333526611328,22.47599983215332,91038000.0,157.07000732421875,156.1300048828125,65300.0,49.66999816894531,49.20000076293945,3748700.0,1.3265080451965332,1.3451095819473267,-1.0,1.3648990392684937,1.366868019104004,1.3122960329055786,1.3265080451965332,1.3265080451965332,1991908.0,63.45100021362305,62.45000076293945,11629500.0,101.70999908447266,101.41999816894533,5451300.0,22.497333526611328,22.47599983215332,91038000.0,157.07000732421875,156.1300048828125,65300.0,49.66999816894531,49.20000076293945,3748700.0,1.3265080451965332,1.3451095819473267,-1.0,1.347702399889628,0.06765473683675126,1.3043913026650746,0.07734629313151041,-3501521.8290227456
2019-11-11,1.3981870412826538,1.4129010438919067,1.3571300506591797,1.3593790531158447,1.3593790531158447,5231845.0,64.8949966430664,63.790000915527344,12711100.0,103.04000091552734,102.66999816894533,5391000.0,23.279333114624023,23.006000518798828,149800500.0,156.22000122070312,155.9199981689453,59200.0,49.56999969482422,49.060001373291016,2988300.0,1.3593790531158447,1.3435595989227296,1.0,1.3981870412826538,1.4129010438919067,1.3571300506591797,1.3593790531158447,1.3593790531158447,5231845.0,64.8949966430664,63.790000915527344,12711100.0,103.04000091552734,102.66999816894533,5391000.0,23.279333114624023,23.006000518798828,149800500.0,156.22000122070312,155.9199981689453,59200.0,49.56999969482422,49.060001373291016,2988300.0,1.3593790531158447,1.3435595989227296,1.0,1.349616805712382,0.07045660018920893,1.3002597868442536,0.07077924211819966,-4431574.353978339
2019-11-12,1.3597819805145264,1.404721975326538,1.3507050275802612,1.3814489841461182,1.3814489841461182,4038653.0,63.9900016784668,61.540000915527344,11296300.0,103.08999633789062,102.02999877929688,6715200.0,23.357999801635746,23.32866668701172,110391000.0,158.07000732421875,158.05999755859375,71800.0,49.310001373291016,48.900001525878906,3443800.0,1.3814489841461182,1.3543086051940918,1.0,1.3597819805145264,1.404721975326538,1.3507050275802612,1.3814489841461182,1.3814489841461182,4038653.0,63.9900016784668,61.540000915527344,11296300.0,103.08999633789062,102.02999877929688,6715200.0,23.357999801635746,23.32866668701172,110391000.0,158.07000732421875,158.05999755859375,71800.0,49.310001373291016,48.900001525878906,3443800.0,1.3814489841461182,1.3543086051940918,1.0,1.3530038038889567,0.07110786437988277,1.2995306193828582,0.06845092376073202,-4231450.70300644
2019-11-13,1.3808759450912476,1.4230060577392578,1.3808759450912476,1.4089139699935913,1.4089139699935913,4636711.0,62.13999938964844,61.5099983215332,5509200.0,103.5999984741211,102.12000274658205,5246600.0,23.755332946777344,23.073999404907227,126301500.0,158.5,156.9600067138672,64300.0,48.77000045776367,48.34999847412109,2799500.0,1.4089139699935913,1.3683778047561646,1.0,1.3808759450912476,1.4230060577392578,1.3808759450912476,1.4089139699935913,1.4089139699935913,4636711.0,62.13999938964844,61.5099983215332,5509200.0,103.5999984741211,102.12000274658205,5246600.0,23.755332946777344,23.073999404907227,126301500.0,158.5,156.9600067138672,64300.0,48.77000045776367,48.34999847412109,2799500.0,1.4089139699935913,1.3683778047561646,1.0,1.363669466972351,0.06632360617319738,1.2996475358804067,0.06856680909792583,-3276544.1930396412
2019-11-14,1.4086320400238037,1.4483619928359983,1.4005069732666016,1.4399069547653198,1.4399069547653198,3925154.0,63.0,62.9900016784668,7406800.0,103.8499984741211,103.7300033569336,4978400.0,23.589332580566406,23.290000915527344,96973500.0,158.1300048828125,156.63999938964844,65900.0,48.630001068115234,48.41999816894531,2034700.0,1.4399069547653198,1.3832314014434814,1.0,1.4086320400238037,1.4483619928359983,1.4005069732666016,1.4399069547653198,1.4399069547653198,3925154.0,63.0,62.9900016784668,7406800.0,103.8499984741211,103.7300033569336,4978400.0,23.589332580566406,23.290000915527344,96973500.0,158.1300048828125,156.63999938964844,65900.0,48.630001068115234,48.41999816894531,2034700.0,1.4399069547653198,1.3832314014434814,1.0,1.376167599360148,0.06824040412902828,1.302549386024475,0.0667398432890574,-1780436.9615084277
2019-11-15,1.4399069547653198,1.5562750101089478,1.4360849857330322,1.4826710224151611,1.4826710224151611,5853553.0,64.72000122070312,64.69999694824219,7791800.0,104.4800033569336,104.1999969482422,5639600.0,23.520000457763672,23.47800064086914,72135000.0,157.50999450683594,156.39999389648438,44500.0,48.619998931884766,48.56999969482422,4286100.0,1.4826710224151611,1.414463996887207,1.0,1.4399069547653198,1.5562750101089478,1.4360849857330322,1.4826710224151611,1.4826710224151611,5853553.0,64.72000122070312,64.69999694824219,7791800.0,104.4800033569336,104.1999969482422,5639600.0,23.520000457763672,23.47800064086914,72135000.0,157.50999450683594,156.39999389648438,44500.0,48.619998931884766,48.56999969482422,4286100.0,1.4826710224151611,1.414463996887207,1.0,1.3881970008214315,0.06902987162272131,1.306720252831777,0.06764777700106302,-1425211.8816768571
2019-11-18,1.4816479682922363,1.4946609735488892,1.4399809837341309,1.4462130069732666,1.4462130069732666,1723664.0,66.37999725341797,65.73999786376953,7409100.0,104.1999969482422,103.66000366210938,4830400.0,23.543333053588867,23.332666397094727,66006000.0,157.2899932861328,155.22999572753906,52700.0,49.02999877929688,48.72999954223633,2930900.0,1.4462130069732666,1.4318307876586913,1.0,1.4816479682922363,1.4946609735488892,1.4399809837341309,1.4462130069732666,1.4462130069732666,1723664.0,66.37999725341797,65.73999786376953,7409100.0,104.1999969482422,103.66000366210938,4830400.0,23.543333053588867,23.332666397094727,66006000.0,157.2899932861328,155.22999572753906,52700.0,49.02999877929688,48.72999954223633,2930900.0,1.4462130069732666,1.4318307876586913,1.0,1.3924026648203531,0.06414920488993323,1.3096149186293284,0.06683987776438394,-1573752.2645145464
2019-11-19,1.4464390277862549,1.473899006843567,1.433061957359314,1.4429290294647217,1.4429290294647217,2271359.0,66.5,66.37000274658203,6884200.0,106.16999816894533,104.9499969482422,7954100.0,23.99933242797852,23.968000411987305,115872000.0,158.89999389648438,157.49000549316406,50700.0,49.0,48.68999862670898,3052400.0,1.4429290294647217,1.444126796722412,-1.0,1.4464390277862549,1.473899006843567,1.433061957359314,1.4429290294647217,1.4429290294647217,2271359.0,66.5,66.37000274658203,6884200.0,106.16999816894533,104.9499969482422,7954100.0,23.99933242797852,23.968000411987305,115872000.0,158.89999389648438,157.49000549316406,50700.0,49.0,48.68999862670898,3052400.0,1.4429290294647217,1.444126796722412,-1.0,1.3911027987798055,0.06103807290395096,1.312137601772944,0.06664881308873492,-1864914.5547616768
2019-11-20,1.4429290294647217,1.4522809982299805,1.4290920495986938,1.431514024734497,1.431514024734497,2757265.0,67.75,67.16999816894531,9595800.0,105.37999725341795,104.08999633789062,5953500.0,24.07999992370605,23.481332778930664,100876500.0,157.4600067138672,154.02000427246094,78800.0,48.93999862670898,48.880001068115234,3204800.0,1.431514024734497,1.4486468076705932,-1.0,1.4429290294647217,1.4522809982299805,1.4290920495986938,1.431514024734497,1.431514024734497,2757265.0,67.75,67.16999816894531,9595800.0,105.37999725341795,104.08999633789062,5953500.0,24.07999992370605,23.481332778930664,100876500.0,157.4600067138672,154.02000427246094,78800.0,48.93999862670898,48.880001068115234,3204800.0,1.431514024734497,1.4486468076705932,-1.0,1.3928030649820964,0.05677893956502276,1.3153484185536704,0.06597059567769367,-2508538.153610306
2019-11-21,1.431027054786682,1.463397979736328,1.4178400039672852,1.4189929962158203,1.4189929962158203,4690868.0,67.66999816894531,67.41999816894531,7864400.0,104.47000122070312,102.5500030517578,7525100.0,24.05599975585937,23.655332565307617,91650000.0,154.5399932861328,149.5,78000.0,49.11000061035156,48.56999969482422,2743600.0,1.4189929962158203,1.4444640159606934,-1.0,1.431027054786682,1.463397979736328,1.4178400039672852,1.4189929962158203,1.4189929962158203,4690868.0,67.66999816894531,67.41999816894531,7864400.0,104.47000122070312,102.5500030517578,7525100.0,24.05599975585937,23.655332565307617,91650000.0,154.5399932861328,149.5,78000.0,49.11000061035156,48.56999969482422,2743600.0,1.4189929962158203,1.4444640159606934,-1.0,1.3945928653081259,0.05486393769582108,1.3187159856160482,0.0647379120190938,-3960790.932627937
