Unnamed: 0,Open,High,Low,Close,KCS-USD_Adj_Close,Volume,SQ_High_FEATURE,SQ_Close_FEATURE,SQ_Volume_FEATURE,PYPL_High_FEATURE,PYPL_Close_FEATURE,PYPL_Volume_FEATURE,TSLA_High_FEATURE,TSLA_Close_FEATURE,TSLA_Volume_FEATURE,MSTR_High_FEATURE,MSTR_Close_FEATURE,MSTR_Volume_FEATURE,BK_High_FEATURE,BK_Close_FEATURE,BK_Volume_FEATURE,sma_fast,sma_slow,Signal,Open,High,Low,Close,KCS-USD_Adj_Close,Volume,SQ_High_FEATURE,SQ_Close_FEATURE,SQ_Volume_FEATURE,PYPL_High_FEATURE,PYPL_Close_FEATURE,PYPL_Volume_FEATURE,TSLA_High_FEATURE,TSLA_Close_FEATURE,TSLA_Volume_FEATURE,MSTR_High_FEATURE,MSTR_Close_FEATURE,MSTR_Volume_FEATURE,BK_High_FEATURE,BK_Close_FEATURE,BK_Volume_FEATURE,sma_fast,sma_slow,Signal,EMA_15,ATR_15,EMA_60,ATR_60,CHAIKIN
2019-11-14,1.1928629875183103,1.2035349607467651,1.1689000129699707,1.1787960529327393,1.1787960529327393,5053196.0,63.0,62.9900016784668,7406800.0,103.8499984741211,103.7300033569336,4978400.0,23.589332580566406,23.290000915527344,96973500.0,158.1300048828125,156.63999938964844,65900.0,48.630001068115234,48.41999816894531,2034700.0,1.1787960529327393,1.1892656087875364,-1.0,1.1928629875183103,1.2035349607467651,1.1689000129699707,1.1787960529327393,1.1787960529327393,5053196.0,63.0,62.9900016784668,7406800.0,103.8499984741211,103.7300033569336,4978400.0,23.589332580566406,23.290000915527344,96973500.0,158.1300048828125,156.63999938964844,65900.0,48.630001068115234,48.41999816894531,2034700.0,1.1787960529327393,1.1892656087875364,-1.0,1.3613965431849162,0.0938146750132243,1.3443166534105937,0.09021267096201578,-1221971.4019993767
2019-11-15,1.1797200441360474,1.1843249797821045,1.148995041847229,1.1522910594940186,1.1522910594940186,5103371.0,64.72000122070312,64.69999694824219,7791800.0,104.4800033569336,104.1999969482422,5639600.0,23.520000457763672,23.47800064086914,72135000.0,157.50999450683594,156.39999389648438,44500.0,48.619998931884766,48.56999969482422,4286100.0,1.1522910594940186,1.1714594125747682,-1.0,1.1797200441360474,1.1843249797821045,1.148995041847229,1.1522910594940186,1.1522910594940186,5103371.0,64.72000122070312,64.69999694824219,7791800.0,104.4800033569336,104.1999969482422,5639600.0,23.520000457763672,23.47800064086914,72135000.0,157.50999450683594,156.39999389648438,44500.0,48.619998931884766,48.56999969482422,4286100.0,1.1522910594940186,1.1714594125747682,-1.0,1.352091876665751,0.08602280616760255,1.337043821811676,0.08962401946385702,-2556362.325662993
2019-11-18,1.1750400066375732,1.1917020082473757,1.1567620038986206,1.1676870584487915,1.1676870584487915,4784846.0,66.37999725341797,65.73999786376953,7409100.0,104.1999969482422,103.66000366210938,4830400.0,23.543333053588867,23.332666397094727,66006000.0,157.2899932861328,155.22999572753906,52700.0,49.02999877929688,48.72999954223633,2930900.0,1.1676870584487915,1.1724232196807862,-1.0,1.1750400066375732,1.1917020082473757,1.1567620038986206,1.1676870584487915,1.1676870584487915,4784846.0,66.37999725341797,65.73999786376953,7409100.0,104.1999969482422,103.66000366210938,4830400.0,23.543333053588867,23.332666397094727,66006000.0,157.2899932861328,155.22999572753906,52700.0,49.02999877929688,48.72999954223633,2930900.0,1.1676870584487915,1.1724232196807862,-1.0,1.3315093437830607,0.07585260868072512,1.3304034054279328,0.0889607846736908,-3440222.572350869
2019-11-19,1.1676870584487915,1.1831270456314087,1.1200439929962158,1.15310800075531,1.15310800075531,5286305.0,66.5,66.37000274658203,6884200.0,106.16999816894533,104.9499969482422,7954100.0,23.99933242797852,23.968000411987305,115872000.0,158.89999389648438,157.49000549316406,50700.0,49.0,48.68999862670898,3052400.0,1.15310800075531,1.1690428256988525,-1.0,1.1676870584487915,1.1831270456314087,1.1200439929962158,1.15310800075531,1.15310800075531,5286305.0,66.5,66.37000274658203,6884200.0,106.16999816894533,104.9499969482422,7954100.0,23.99933242797852,23.968000411987305,115872000.0,158.89999389648438,157.49000549316406,50700.0,49.0,48.68999862670898,3052400.0,1.15310800075531,1.1690428256988525,-1.0,1.309156076113383,0.07282387415568035,1.3240615546703338,0.08878738482793172,-3407865.2554286234
2019-11-20,1.15310800075531,1.1670750379562378,1.1340539455413818,1.144286036491394,1.144286036491394,5106654.0,67.75,67.16999816894531,9595800.0,105.37999725341795,104.08999633789062,5953500.0,24.07999992370605,23.481332778930664,100876500.0,157.4600067138672,154.02000427246094,78800.0,48.93999862670898,48.880001068115234,3204800.0,1.144286036491394,1.1592336416244506,-1.0,1.15310800075531,1.1670750379562378,1.1340539455413818,1.144286036491394,1.144286036491394,5106654.0,67.75,67.16999816894531,9595800.0,105.37999725341795,104.08999633789062,5953500.0,24.07999992370605,23.481332778930664,100876500.0,157.4600067138672,154.02000427246094,78800.0,48.93999862670898,48.880001068115234,3204800.0,1.144286036491394,1.1592336416244506,-1.0,1.284969679514567,0.06943194866180422,1.317985188961029,0.08854383627573649,-3702700.70931001
2019-11-21,1.143367052078247,1.1507840156555176,1.072834014892578,1.0813299417495728,1.0813299417495728,5152302.0,67.66999816894531,67.41999816894531,7864400.0,104.47000122070312,102.5500030517578,7525100.0,24.05599975585937,23.655332565307617,91650000.0,154.5399932861328,149.5,78000.0,49.11000061035156,48.56999969482422,2743600.0,1.0813299417495728,1.1397404193878173,-1.0,1.143367052078247,1.1507840156555176,1.072834014892578,1.0813299417495728,1.0813299417495728,5152302.0,67.66999816894531,67.41999816894531,7864400.0,104.47000122070312,102.5500030517578,7525100.0,24.05599975585937,23.655332565307617,91650000.0,154.5399932861328,149.5,78000.0,49.11000061035156,48.56999969482422,2743600.0,1.0813299417495728,1.1397404193878173,-1.0,1.256102744738261,0.07002961635589601,1.311535805463791,0.08673625389734904,-4768718.499061989
2019-11-22,1.0813299417495728,1.0933150053024292,0.9700859785079956,1.0123469829559326,1.0123469829559326,5269571.0,68.06999969482422,67.75,5804200.0,103.2300033569336,101.7699966430664,6448800.0,22.733333587646484,22.202667236328125,253059000.0,152.2899932861328,151.60000610351562,50100.0,49.09999847412109,48.79999923706055,3133700.0,1.0123469829559326,1.1117516040802002,-1.0,1.0813299417495728,1.0933150053024292,0.9700859785079956,1.0123469829559326,1.0123469829559326,5269571.0,68.06999969482422,67.75,5804200.0,103.2300033569336,101.7699966430664,6448800.0,22.733333587646484,22.202667236328125,253059000.0,152.2899932861328,151.60000610351562,50100.0,49.09999847412109,48.79999923706055,3133700.0,1.0123469829559326,1.1117516040802002,-1.0,1.22140527566274,0.07536962032318116,1.3045555710792542,0.0870533049106598,-5297953.056317701
2019-11-25,0.9457030296325684,0.9841830134391784,0.8579760193824768,0.9410439729690552,0.9410439729690552,5998075.0,69.52999877929688,68.25,9599300.0,104.56999969482422,104.4499969482422,8336100.0,22.971332550048828,22.422666549682617,185092500.0,153.0500030517578,152.75999450683594,53100.0,49.45000076293945,49.33000183105469,2359800.0,0.9410439729690552,1.066422986984253,-1.0,0.9457030296325684,0.9841830134391784,0.8579760193824768,0.9410439729690552,0.9410439729690552,5998075.0,69.52999877929688,68.25,9599300.0,104.56999969482422,104.4499969482422,8336100.0,22.971332550048828,22.422666549682617,185092500.0,153.0500030517578,152.75999450683594,53100.0,49.45000076293945,49.33000183105469,2359800.0,0.9410439729690552,1.066422986984253,-1.0,1.1842087427775065,0.07659248113632204,1.2965428531169891,0.0886806199947993,-4429028.497859489
2019-11-26,0.9410439729690552,0.9710819721221924,0.930109977722168,0.947691023349762,0.947691023349762,5887553.0,69.44000244140625,68.94000244140625,9981100.0,106.77999877929688,106.1999969482422,13126400.0,22.36666679382324,21.92799949645996,119211000.0,153.35000610351562,152.39999389648438,79200.0,49.43000030517578,48.77999877929688,3525600.0,0.947691023349762,1.0253395915031434,-1.0,0.9410439729690552,0.9710819721221924,0.930109977722168,0.947691023349762,0.947691023349762,5887553.0,69.44000244140625,68.94000244140625,9981100.0,106.77999877929688,106.1999969482422,13126400.0,22.36666679382324,21.92799949645996,119211000.0,153.35000610351562,152.39999389648438,79200.0,49.43000030517578,48.77999877929688,3525600.0,0.947691023349762,1.0253395915031434,-1.0,1.1503313422203063,0.07461700836817425,1.2860732525587082,0.0865977535645167,-3936559.45292842
2019-11-27,0.9468960165977478,1.0144389867782593,0.9099979996681212,0.9860810041427612,0.9860810041427612,5701098.0,69.7300033569336,69.6500015258789,4412900.0,108.23999786376952,107.75,7553400.0,22.261999130249023,22.086000442504883,83334000.0,153.3000030517578,152.6199951171875,36700.0,49.150001525878906,48.959999084472656,2820100.0,0.9860810041427612,0.9936985850334168,-1.0,0.9468960165977478,1.0144389867782593,0.9099979996681212,0.9860810041427612,0.9860810041427612,5701098.0,69.7300033569336,69.6500015258789,4412900.0,108.23999786376952,107.75,7553400.0,22.261999130249023,22.086000442504883,83334000.0,153.3000030517578,152.6199951171875,36700.0,49.150001525878906,48.959999084472656,2820100.0,0.9860810041427612,0.9936985850334168,-1.0,1.1246001442273459,0.07160534063975019,1.2765354186296463,0.0873941699663798,-2548312.668017011
2019-11-29,0.987630009651184,1.0441149473190308,0.9775109887123108,1.0334429740905762,1.0334429740905762,5254151.0,69.5999984741211,69.12000274658203,2478400.0,108.38999938964844,108.01000213623048,4439500.0,22.083999633789062,21.996000289916992,36984000.0,151.35000610351562,150.3300018310547,51300.0,49.09999847412109,48.970001220703125,3290400.0,1.0334429740905762,0.9841211915016175,1.0,0.987630009651184,1.0441149473190308,0.9775109887123108,1.0334429740905762,1.0334429740905762,5254151.0,69.5999984741211,69.12000274658203,2478400.0,108.38999938964844,108.01000213623048,4439500.0,22.083999633789062,21.996000289916992,36984000.0,151.35000610351562,150.3300018310547,51300.0,49.09999847412109,48.970001220703125,3290400.0,1.0334429740905762,0.9841211915016175,1.0,1.1043757398923237,0.07038133541742964,1.2679068515698115,0.08764057060082754,-612691.6337081734
2019-12-02,0.9854990243911744,0.989844024181366,0.952974021434784,0.9696800112724304,0.9696800112724304,5986640.0,68.95999908447266,66.87999725341797,6758200.0,108.48999786376952,106.20999908447266,7182600.0,22.42533302307129,22.32466697692871,91117500.0,150.72000122070312,150.0800018310547,87700.0,49.400001525878906,49.130001068115234,3429800.0,0.9696800112724304,0.975587797164917,-1.0,0.9854990243911744,0.989844024181366,0.952974021434784,0.9696800112724304,0.9696800112724304,5986640.0,68.95999908447266,66.87999725341797,6758200.0,108.48999786376952,106.20999908447266,7182600.0,22.42533302307129,22.32466697692871,91117500.0,150.72000122070312,150.0800018310547,87700.0,49.400001525878906,49.130001068115234,3429800.0,0.9696800112724304,0.975587797164917,-1.0,1.0862662712732951,0.06869712670644126,1.2590037842591604,0.08733972112337748,56198.380508404225
2019-12-03,0.9696800112724304,0.9921900033950806,0.9478819966316224,0.9745370149612428,0.9745370149612428,5321372.0,67.33000183105469,67.04000091552734,4432700.0,106.12999725341795,105.58999633789062,8947500.0,22.527332305908203,22.413333892822266,98605500.0,151.11000061035156,149.97999572753906,221500.0,48.68999862670898,48.119998931884766,3401500.0,0.9745370149612428,0.9822864055633544,-1.0,0.9696800112724304,0.9921900033950806,0.9478819966316224,0.9745370149612428,0.9745370149612428,5321372.0,67.33000183105469,67.04000091552734,4432700.0,106.12999725341795,105.58999633789062,8947500.0,22.527332305908203,22.413333892822266,98605500.0,151.11000061035156,149.97999572753906,221500.0,48.68999862670898,48.119998931884766,3401500.0,0.9745370149612428,0.9822864055633544,-1.0,1.0737108707427978,0.06470718781153363,1.2493542015552521,0.08669268786907196,668725.2785173673
2019-12-04,0.9747260212898254,0.9903920292854308,0.9405919909477234,0.9574469923973083,0.9574469923973083,5258546.0,68.43000030517578,67.77999877929688,3715100.0,106.29000091552734,105.0,7848700.0,22.52400016784668,22.20199966430664,82995000.0,152.25999450683594,151.60000610351562,85700.0,48.88999938964844,48.77999877929688,2188400.0,0.9574469923973083,0.9842375993728638,-1.0,0.9747260212898254,0.9903920292854308,0.9405919909477234,0.9574469923973083,0.9574469923973083,5258546.0,68.43000030517578,67.77999877929688,3715100.0,106.29000091552734,105.0,7848700.0,22.52400016784668,22.20199966430664,82995000.0,152.25999450683594,151.60000610351562,85700.0,48.88999938964844,48.77999877929688,2188400.0,0.9574469923973083,0.9842375993728638,-1.0,1.0595400055249533,0.06570885578791302,1.2396473517020543,0.08675667146841685,317920.8274568692
2019-12-05,0.9584090113639832,1.0129790306091309,0.9435510039329528,0.970960021018982,0.970960021018982,5257609.0,67.88999938964844,67.13999938964844,4265000.0,105.5,104.58999633789062,5635800.0,22.294666290283203,22.024667739868164,55869000.0,151.55999755859375,149.86000061035156,87600.0,49.29999923706055,49.27000045776367,2372500.0,0.970960021018982,0.9812134027481079,-1.0,0.9584090113639832,1.0129790306091309,0.9435510039329528,0.970960021018982,0.970960021018982,5257609.0,67.88999938964844,67.13999938964844,4265000.0,105.5,104.58999633789062,5635800.0,22.294666290283203,22.024667739868164,55869000.0,151.55999755859375,149.86000061035156,87600.0,49.29999923706055,49.27000045776367,2372500.0,0.970960021018982,0.9812134027481079,-1.0,1.0447152098019918,0.06780346234639488,1.2285682012637456,0.0860759715239207,-206521.2743053753
2019-12-06,0.9732890129089355,0.9750469923019408,0.954014003276825,0.9736930131912231,0.9736930131912231,5243591.0,68.322998046875,67.9800033569336,4058400.0,105.34400177001952,104.33999633789062,7018000.0,22.59066772460937,22.392667770385746,114186000.0,152.1999969482422,151.60000610351562,69300.0,49.93000030517578,49.63999938964844,3686900.0,0.9736930131912231,0.9692634105682373,1.0,0.9732890129089355,0.9750469923019408,0.954014003276825,0.9736930131912231,0.9736930131912231,5243591.0,68.322998046875,67.9800033569336,4058400.0,105.34400177001952,104.33999633789062,7018000.0,22.59066772460937,22.392667770385746,114186000.0,152.1999969482422,151.60000610351562,69300.0,49.93000030517578,49.63999938964844,3686900.0,0.9736930131912231,0.9692634105682373,1.0,1.031041673819224,0.06689666509628298,1.2157402684291203,0.08393207093079885,1051318.8189649135
2019-12-09,0.9762240052223206,0.980102002620697,0.9405800104141236,0.9744679927825928,0.9744679927825928,5257375.0,68.05999755859375,67.05999755859375,4335100.0,105.0999984741211,103.77999877929688,5641300.0,22.96333312988281,22.635332107543945,135346500.0,152.8699951171875,152.3000030517578,66400.0,49.88999938964844,49.70000076293945,2634300.0,0.9744679927825928,0.9702210068702698,1.0,0.9762240052223206,0.980102002620697,0.9405800104141236,0.9744679927825928,0.9744679927825928,5257375.0,68.05999755859375,67.05999755859375,4335100.0,105.0999984741211,103.77999877929688,5641300.0,22.96333312988281,22.635332107543945,135346500.0,152.8699951171875,152.3000030517578,66400.0,49.88999938964844,49.70000076293945,2634300.0,0.9744679927825928,0.9702210068702698,1.0,1.019186802705129,0.06717613538106283,1.202981534600258,0.08247270385424295,2666188.1579765473
2019-12-10,0.9650099873542786,0.9788529872894288,0.9315170049667358,0.9788529872894288,0.9788529872894288,5675374.0,67.43000030517578,65.83999633789062,6047200.0,104.12999725341795,103.62000274658205,5316500.0,23.381999969482425,23.256000518798828,132424500.0,152.83999633789062,152.6999969482422,43700.0,49.90999984741211,49.84000015258789,3265700.0,0.9788529872894288,0.971084201335907,1.0,0.9650099873542786,0.9788529872894288,0.9315170049667358,0.9788529872894288,0.9788529872894288,5675374.0,67.43000030517578,65.83999633789062,6047200.0,104.12999725341795,103.62000274658205,5316500.0,23.381999969482425,23.256000518798828,132424500.0,152.83999633789062,152.6999969482422,43700.0,49.90999984741211,49.84000015258789,3265700.0,0.9788529872894288,0.971084201335907,1.0,1.0065978646278382,0.0677044709523519,1.191399668653806,0.07966200510660808,4890236.577962121
2019-12-11,0.9792919754981996,0.9799870252609252,0.9378160238265992,0.9601879715919496,0.9601879715919496,5260378.0,66.06999969482422,65.75,6518000.0,105.87000274658205,105.51000213623048,5779700.0,23.812667846679688,23.51333236694336,103467000.0,152.49000549316406,150.47000122070312,28100.0,50.369998931884766,49.880001068115234,4365100.0,0.9601879715919496,0.9716323971748352,-1.0,0.9792919754981996,0.9799870252609252,0.9378160238265992,0.9601879715919496,0.9601879715919496,5260378.0,66.06999969482422,65.75,6518000.0,105.87000274658205,105.51000213623048,5779700.0,23.812667846679688,23.51333236694336,103467000.0,152.49000549316406,150.47000122070312,28100.0,50.369998931884766,49.880001068115234,4365100.0,0.9601879715919496,0.9716323971748352,-1.0,0.9937365293502808,0.06631033420562743,1.1798065682252248,0.07861593961715697,5457625.130978163
