Unnamed: 0,Open,High,Low,Close,HT-USD_Adj_Close,Volume,SQ_High_FEATURE,SQ_Close_FEATURE,SQ_Volume_FEATURE,PYPL_High_FEATURE,PYPL_Close_FEATURE,PYPL_Volume_FEATURE,TSLA_High_FEATURE,TSLA_Close_FEATURE,TSLA_Volume_FEATURE,MSTR_High_FEATURE,MSTR_Close_FEATURE,MSTR_Volume_FEATURE,BK_High_FEATURE,BK_Close_FEATURE,BK_Volume_FEATURE,sma_fast,sma_slow,Signal,Open,High,Low,Close,HT-USD_Adj_Close,Volume,SQ_High_FEATURE,SQ_Close_FEATURE,SQ_Volume_FEATURE,PYPL_High_FEATURE,PYPL_Close_FEATURE,PYPL_Volume_FEATURE,TSLA_High_FEATURE,TSLA_Close_FEATURE,TSLA_Volume_FEATURE,MSTR_High_FEATURE,MSTR_Close_FEATURE,MSTR_Volume_FEATURE,BK_High_FEATURE,BK_Close_FEATURE,BK_Volume_FEATURE,sma_fast,sma_slow,Signal,EMA_15,ATR_15,EMA_60,ATR_60,CHAIKIN
2019-11-12,3.8303399085998535,3.844593048095703,3.7846810817718506,3.820112943649292,3.820112943649292,75418134.0,63.9900016784668,61.540000915527344,11296300.0,103.08999633789062,102.02999877929688,6715200.0,23.357999801635746,23.32866668701172,110391000.0,158.07000732421875,158.05999755859375,71800.0,49.310001373291016,48.900001525878906,3443800.0,3.820112943649292,3.897070360183716,-1.0,3.8303399085998535,3.844593048095703,3.7846810817718506,3.820112943649292,3.820112943649292,75418134.0,63.9900016784668,61.540000915527344,11296300.0,103.08999633789062,102.02999877929688,6715200.0,23.357999801635746,23.32866668701172,110391000.0,158.07000732421875,158.05999755859375,71800.0,49.310001373291016,48.900001525878906,3443800.0,3.820112943649292,3.897070360183716,-1.0,3.7738437175750734,0.17495443026224772,3.7961355408032733,0.18874607483545938,18365571.421337914
2019-11-13,3.816812038421631,3.8804800510406494,3.804527997970581,3.857417106628418,3.857417106628418,75337425.0,62.13999938964844,61.5099983215332,5509200.0,103.5999984741211,102.12000274658205,5246600.0,23.755332946777344,23.073999404907227,126301500.0,158.5,156.9600067138672,64300.0,48.77000045776367,48.34999847412109,2799500.0,3.857417106628418,3.869355583190918,-1.0,3.816812038421631,3.8804800510406494,3.804527997970581,3.857417106628418,3.857417106628418,75337425.0,62.13999938964844,61.5099983215332,5509200.0,103.5999984741211,102.12000274658205,5246600.0,23.755332946777344,23.073999404907227,126301500.0,158.5,156.9600067138672,64300.0,48.77000045776367,48.34999847412109,2799500.0,3.857417106628418,3.869355583190918,-1.0,3.817941729227702,0.16201470692952474,3.777825677394867,0.1882751981417338,21783845.22105697
2019-11-14,3.8557419776916495,3.899203062057495,3.7902889251708975,3.7962779998779297,3.7962779998779297,215380010.0,63.0,62.9900016784668,7406800.0,103.8499984741211,103.7300033569336,4978400.0,23.589332580566406,23.290000915527344,96973500.0,158.1300048828125,156.63999938964844,65900.0,48.630001068115234,48.41999816894531,2034700.0,3.7962779998779297,3.8333151817321776,-1.0,3.8557419776916495,3.899203062057495,3.7902889251708975,3.7962779998779297,3.7962779998779297,215380010.0,63.0,62.9900016784668,7406800.0,103.8499984741211,103.7300033569336,4978400.0,23.589332580566406,23.290000915527344,96973500.0,158.1300048828125,156.63999938964844,65900.0,48.630001068115234,48.41999816894531,2034700.0,3.7962779998779297,3.8333151817321776,-1.0,3.85797012646993,0.16403657595316576,3.7607003410657245,0.18586146831512454,-39791318.3789161
2019-11-15,3.798940896987915,3.8166990280151367,3.6007299423217773,3.652887105941773,3.652887105941773,236429596.0,64.72000122070312,64.69999694824219,7791800.0,104.4800033569336,104.1999969482422,5639600.0,23.520000457763672,23.47800064086914,72135000.0,157.50999450683594,156.39999389648438,44500.0,48.619998931884766,48.56999969482422,4286100.0,3.652887105941773,3.7906060218811035,-1.0,3.798940896987915,3.8166990280151367,3.6007299423217773,3.652887105941773,3.652887105941773,236429596.0,64.72000122070312,64.69999694824219,7791800.0,104.4800033569336,104.1999969482422,5639600.0,23.520000457763672,23.47800064086914,72135000.0,157.50999450683594,156.39999389648438,44500.0,48.619998931884766,48.56999969482422,4286100.0,3.652887105941773,3.7906060218811035,-1.0,3.8615433375040693,0.14924651781717946,3.740530506769816,0.1863347371419271,-100255983.24212575
2019-11-18,3.637759923934937,3.65184497833252,3.499182939529419,3.520585060119629,3.520585060119629,150177246.0,66.37999725341797,65.73999786376953,7409100.0,104.1999969482422,103.66000366210938,4830400.0,23.543333053588867,23.332666397094727,66006000.0,157.2899932861328,155.22999572753906,52700.0,49.02999877929688,48.72999954223633,2930900.0,3.520585060119629,3.7294560432434083,-1.0,3.637759923934937,3.65184497833252,3.499182939529419,3.520585060119629,3.520585060119629,150177246.0,66.37999725341797,65.73999786376953,7409100.0,104.1999969482422,103.66000366210938,4830400.0,23.543333053588867,23.332666397094727,66006000.0,157.2899932861328,155.22999572753906,52700.0,49.02999877929688,48.72999954223633,2930900.0,3.520585060119629,3.7294560432434083,-1.0,3.842655277252198,0.13670312563578305,3.718213192621867,0.18741408983866376,-150263152.52564684
2019-11-19,3.520585060119629,3.598910093307495,3.3346259593963623,3.428823947906494,3.428823947906494,126343748.0,66.5,66.37000274658203,6884200.0,106.16999816894533,104.9499969482422,7954100.0,23.99933242797852,23.968000411987305,115872000.0,158.89999389648438,157.49000549316406,50700.0,49.0,48.68999862670898,3052400.0,3.428823947906494,3.6511982440948487,-1.0,3.520585060119629,3.598910093307495,3.3346259593963623,3.428823947906494,3.428823947906494,126343748.0,66.5,66.37000274658203,6884200.0,106.16999816894533,104.9499969482422,7954100.0,23.99933242797852,23.968000411987305,115872000.0,158.89999389648438,157.49000549316406,50700.0,49.0,48.68999862670898,3052400.0,3.428823947906494,3.6511982440948487,-1.0,3.8167948087056485,0.1463513374328615,3.6975053946177163,0.18717099030812584,-168603693.30191657
2019-11-20,3.427931070327759,3.485395908355713,3.355401992797852,3.362006902694702,3.362006902694702,87913308.0,67.75,67.16999816894531,9595800.0,105.37999725341795,104.08999633789062,5953500.0,24.07999992370605,23.481332778930664,100876500.0,157.4600067138672,154.02000427246094,78800.0,48.93999862670898,48.880001068115234,3204800.0,3.362006902694702,3.5521162033081053,-1.0,3.427931070327759,3.485395908355713,3.355401992797852,3.362006902694702,3.362006902694702,87913308.0,67.75,67.16999816894531,9595800.0,105.37999725341795,104.08999633789062,5953500.0,24.07999992370605,23.481332778930664,100876500.0,157.4600067138672,154.02000427246094,78800.0,48.93999862670898,48.880001068115234,3204800.0,3.362006902694702,3.5521162033081053,-1.0,3.789510265986125,0.14361426035563163,3.6768509268760683,0.18760470549265545,-185908921.35778737
2019-11-21,3.3604559898376465,3.3804519176483154,3.067305088043213,3.1019539833068848,3.1019539833068848,114296656.0,67.66999816894531,67.41999816894531,7864400.0,104.47000122070312,102.5500030517578,7525100.0,24.05599975585937,23.655332565307617,91650000.0,154.5399932861328,149.5,78000.0,49.11000061035156,48.56999969482422,2743600.0,3.1019539833068848,3.4132513999938965,-1.0,3.3604559898376465,3.3804519176483154,3.067305088043213,3.1019539833068848,3.1019539833068848,114296656.0,67.66999816894531,67.41999816894531,7864400.0,104.47000122070312,102.5500030517578,7525100.0,24.05599975585937,23.655332565307617,91650000.0,154.5399932861328,149.5,78000.0,49.11000061035156,48.56999969482422,2743600.0,3.1019539833068848,3.4132513999938965,-1.0,3.7333796660105394,0.14695423444112155,3.6594805280367533,0.18475451866785692,-204406777.10290802
2019-11-22,3.1019539833068848,3.166814088821411,2.670248985290528,2.821790933609009,2.821790933609009,209808954.0,68.06999969482422,67.75,5804200.0,103.2300033569336,101.7699966430664,6448800.0,22.733333587646484,22.202667236328125,253059000.0,152.2899932861328,151.60000610351562,50100.0,49.09999847412109,48.79999923706055,3133700.0,2.821790933609009,3.2470321655273438,-1.0,3.1019539833068848,3.166814088821411,2.670248985290528,2.821790933609009,2.821790933609009,209808954.0,68.06999969482422,67.75,5804200.0,103.2300033569336,101.7699966430664,6448800.0,22.733333587646484,22.202667236328125,253059000.0,152.2899932861328,151.60000610351562,50100.0,49.09999847412109,48.79999923706055,3133700.0,2.821790933609009,3.2470321655273438,-1.0,3.6571689923604334,0.17430671056111663,3.641911526521047,0.185927434762319,-219402937.67952532
2019-11-25,2.4256930351257324,2.5759499073028564,2.248775005340576,2.4694809913635254,2.4694809913635254,201017042.0,69.52999877929688,68.25,9599300.0,104.56999969482422,104.4499969482422,8336100.0,22.971332550048828,22.422666549682617,185092500.0,153.0500030517578,152.75999450683594,53100.0,49.45000076293945,49.33000183105469,2359800.0,2.4694809913635254,3.036811351776123,-1.0,2.4256930351257324,2.5759499073028564,2.248775005340576,2.4694809913635254,2.4694809913635254,201017042.0,69.52999877929688,68.25,9599300.0,104.56999969482422,104.4499969482422,8336100.0,22.971332550048828,22.422666549682617,185092500.0,153.0500030517578,152.75999450683594,53100.0,49.45000076293945,49.33000183105469,2359800.0,2.4694809913635254,3.036811351776123,-1.0,3.5604395866394047,0.20648930867513027,3.6183422764142352,0.1924800316492717,-183259613.30478895
2019-11-26,2.4699339866638184,2.667062997817993,2.440242052078247,2.5940558910369877,2.5940558910369877,105775996.0,69.44000244140625,68.94000244140625,9981100.0,106.77999877929688,106.1999969482422,13126400.0,22.36666679382324,21.92799949645996,119211000.0,153.35000610351562,152.39999389648438,79200.0,49.43000030517578,48.77999877929688,3525600.0,2.5940558910369877,2.869857740402222,-1.0,2.4699339866638184,2.667062997817993,2.440242052078247,2.5940558910369877,2.5940558910369877,105775996.0,69.44000244140625,68.94000244140625,9981100.0,106.77999877929688,106.1999969482422,13126400.0,22.36666679382324,21.92799949645996,119211000.0,153.35000610351562,152.39999389648438,79200.0,49.43000030517578,48.77999877929688,3525600.0,2.5940558910369877,2.869857740402222,-1.0,3.4727087815602626,0.217530377705892,3.5932065725326536,0.19147826035817467,-139823530.6154514
2019-11-27,2.5893959999084477,2.65535306930542,2.418644905090332,2.6287879943847656,2.6287879943847656,126421903.0,69.7300033569336,69.6500015258789,4412900.0,108.23999786376952,107.75,7553400.0,22.261999130249023,22.086000442504883,83334000.0,153.3000030517578,152.6199951171875,36700.0,49.150001525878906,48.959999084472656,2820100.0,2.6287879943847656,2.723213958740234,-1.0,2.5893959999084477,2.65535306930542,2.418644905090332,2.6287879943847656,2.6287879943847656,126421903.0,69.7300033569336,69.6500015258789,4412900.0,108.23999786376952,107.75,7553400.0,22.261999130249023,22.086000442504883,83334000.0,153.3000030517578,152.6199951171875,36700.0,49.150001525878906,48.959999084472656,2820100.0,2.6287879943847656,2.723213958740234,-1.0,3.381561915079753,0.22057483990987153,3.568953005472819,0.19371039867401127,-78146549.58058757
2019-11-29,2.6739869117736816,2.8041489124298096,2.666899919509888,2.7938830852508545,2.7938830852508545,127427628.0,69.5999984741211,69.12000274658203,2478400.0,108.38999938964844,108.01000213623048,4439500.0,22.083999633789062,21.996000289916992,36984000.0,151.35000610351562,150.3300018310547,51300.0,49.09999847412109,48.970001220703125,3290400.0,2.7938830852508545,2.6615997791290282,1.0,2.6739869117736816,2.8041489124298096,2.666899919509888,2.7938830852508545,2.7938830852508545,127427628.0,69.5999984741211,69.12000274658203,2478400.0,108.38999938964844,108.01000213623048,4439500.0,22.083999633789062,21.996000289916992,36984000.0,151.35000610351562,150.3300018310547,51300.0,49.09999847412109,48.970001220703125,3290400.0,2.7938830852508545,2.6615997791290282,1.0,3.3027221202850345,0.22591268221537283,3.5492114742596943,0.1936857620875041,-11330992.77694118
2019-12-02,2.8005199432373047,2.989510059356689,2.7828409671783447,2.978501081466675,2.978501081466675,156826906.0,68.95999908447266,66.87999725341797,6758200.0,108.48999786376952,106.20999908447266,7182600.0,22.42533302307129,22.32466697692871,91117500.0,150.72000122070312,150.0800018310547,87700.0,49.400001525878906,49.130001068115234,3429800.0,2.978501081466675,2.6929418087005614,1.0,2.8005199432373047,2.989510059356689,2.7828409671783447,2.978501081466675,2.978501081466675,156826906.0,68.95999908447266,66.87999725341797,6758200.0,108.48999786376952,106.20999908447266,7182600.0,22.42533302307129,22.32466697692871,91117500.0,150.72000122070312,150.0800018310547,87700.0,49.400001525878906,49.130001068115234,3429800.0,2.978501081466675,2.6929418087005614,1.0,3.2435266653696697,0.2254573663075766,3.5329325914382936,0.19463282823562622,61616050.672649205
2019-12-03,2.978501081466675,3.0550239086151123,2.809398889541626,2.9455161094665527,2.9455161094665527,152613558.0,67.33000183105469,67.04000091552734,4432700.0,106.12999725341795,105.58999633789062,8947500.0,22.527332305908203,22.413333892822266,98605500.0,151.11000061035156,149.97999572753906,221500.0,48.68999862670898,48.119998931884766,3401500.0,2.9455161094665527,2.788148832321167,1.0,2.978501081466675,3.0550239086151123,2.809398889541626,2.9455161094665527,2.9455161094665527,152613558.0,67.33000183105469,67.04000091552734,4432700.0,106.12999725341795,105.58999633789062,8947500.0,22.527332305908203,22.413333892822266,98605500.0,151.11000061035156,149.97999572753906,221500.0,48.68999862670898,48.119998931884766,3401500.0,2.9455161094665527,2.788148832321167,1.0,3.184805409113566,0.23217609723409016,3.514915410677592,0.19653294483820596,91117115.05569065
2019-12-04,2.9445760250091557,2.944930076599121,2.781019926071167,2.8288650512695312,2.8288650512695312,149355023.0,68.43000030517578,67.77999877929688,3715100.0,106.29000091552734,105.0,7848700.0,22.52400016784668,22.20199966430664,82995000.0,152.25999450683594,151.60000610351562,85700.0,48.88999938964844,48.77999877929688,2188400.0,2.8288650512695312,2.835110664367676,-1.0,2.9445760250091557,2.944930076599121,2.781019926071167,2.8288650512695312,2.8288650512695312,149355023.0,68.43000030517578,67.77999877929688,3715100.0,106.29000091552734,105.0,7848700.0,22.52400016784668,22.20199966430664,82995000.0,152.25999450683594,151.60000610351562,85700.0,48.88999938964844,48.77999877929688,2188400.0,2.8288650512695312,2.835110664367676,-1.0,3.1187222162882486,0.23914837837219238,3.493682630856832,0.19571356376012167,75123536.35254413
2019-12-05,2.830599069595337,2.9958391189575195,2.802786111831665,2.836771011352539,2.836771011352539,125420088.0,67.88999938964844,67.13999938964844,4265000.0,105.5,104.58999633789062,5635800.0,22.294666290283203,22.024667739868164,55869000.0,151.55999755859375,149.86000061035156,87600.0,49.29999923706055,49.27000045776367,2372500.0,2.836771011352539,2.8767072677612306,-1.0,2.830599069595337,2.9958391189575195,2.802786111831665,2.836771011352539,2.836771011352539,125420088.0,67.88999938964844,67.13999938964844,4265000.0,105.5,104.58999633789062,5635800.0,22.294666290283203,22.024667739868164,55869000.0,151.55999755859375,149.86000061035156,87600.0,49.29999923706055,49.27000045776367,2372500.0,2.836771011352539,2.8767072677612306,-1.0,3.0506791432698566,0.24695510864257814,3.4720239957173664,0.19435354868570964,35895084.6174019
2019-12-06,2.8377890586853027,2.8976099491119385,2.81182599067688,2.827626943588257,2.827626943588257,94943823.0,68.322998046875,67.9800033569336,4058400.0,105.34400177001952,104.33999633789062,7018000.0,22.59066772460937,22.392667770385746,114186000.0,152.1999969482422,151.60000610351562,69300.0,49.93000030517578,49.63999938964844,3686900.0,2.827626943588257,2.8834560394287108,-1.0,2.8377890586853027,2.8976099491119385,2.81182599067688,2.827626943588257,2.827626943588257,94943823.0,68.322998046875,67.9800033569336,4058400.0,105.34400177001952,104.33999633789062,7018000.0,22.59066772460937,22.392667770385746,114186000.0,152.1999969482422,151.60000610351562,69300.0,49.93000030517578,49.63999938964844,3686900.0,2.827626943588257,2.8834560394287108,-1.0,2.986102406183879,0.24541309674580886,3.4505370100339254,0.1939136584599813,-2496682.0189276934
2019-12-09,2.817934989929199,2.8425450325012207,2.766418933868408,2.7794649600982666,2.7794649600982666,89024232.0,68.05999755859375,67.05999755859375,4335100.0,105.0999984741211,103.77999877929688,5641300.0,22.96333312988281,22.635332107543945,135346500.0,152.8699951171875,152.3000030517578,66400.0,49.88999938964844,49.70000076293945,2634300.0,2.7794649600982666,2.843648815155029,-1.0,2.817934989929199,2.8425450325012207,2.766418933868408,2.7794649600982666,2.7794649600982666,89024232.0,68.05999755859375,67.05999755859375,4335100.0,105.0999984741211,103.77999877929688,5641300.0,22.96333312988281,22.635332107543945,135346500.0,152.8699951171875,152.3000030517578,66400.0,49.88999938964844,49.70000076293945,2634300.0,2.7794649600982666,2.843648815155029,-1.0,2.9278742631276446,0.2360902309417724,3.4293364763259886,0.19348360697428385,-36592688.33285248
2019-12-10,2.7788009643554688,2.7788009643554688,2.668515920639038,2.722738027572632,2.722738027572632,80676198.0,67.43000030517578,65.83999633789062,6047200.0,104.12999725341795,103.62000274658205,5316500.0,23.381999969482425,23.256000518798828,132424500.0,152.83999633789062,152.6999969482422,43700.0,49.90999984741211,49.84000015258789,3265700.0,2.722738027572632,2.7990931987762453,-1.0,2.7788009643554688,2.7788009643554688,2.668515920639038,2.722738027572632,2.722738027572632,80676198.0,67.43000030517578,65.83999633789062,6047200.0,104.12999725341795,103.62000274658205,5316500.0,23.381999969482425,23.256000518798828,132424500.0,152.83999633789062,152.6999969482422,43700.0,49.90999984741211,49.84000015258789,3265700.0,2.722738027572632,2.7990931987762453,-1.0,2.874684460957845,0.23323988914489738,3.407372192541758,0.19396828810373942,-47642913.87036711
2019-12-11,2.722806930541992,2.754200935363769,2.6998729705810547,2.723099946975708,2.723099946975708,82985843.0,66.06999969482422,65.75,6518000.0,105.87000274658205,105.51000213623048,5779700.0,23.812667846679688,23.51333236694336,103467000.0,152.49000549316406,150.47000122070312,28100.0,50.369998931884766,49.880001068115234,4365100.0,2.723099946975708,2.7779401779174804,-1.0,2.722806930541992,2.754200935363769,2.6998729705810547,2.723099946975708,2.723099946975708,82985843.0,66.06999969482422,65.75,6518000.0,105.87000274658205,105.51000213623048,5779700.0,23.812667846679688,23.51333236694336,103467000.0,152.49000549316406,150.47000122070312,28100.0,50.369998931884766,49.880001068115234,4365100.0,2.723099946975708,2.7779401779174804,-1.0,2.827636194229126,0.21924281120300282,3.384713308016459,0.19284512201944987,-51659229.71372378
2019-12-12,2.723099946975708,2.7875471115112305,2.707263946533203,2.7702999114990234,2.7702999114990234,84700657.0,66.19999694824219,65.86000061035156,4827300.0,106.22000122070312,105.66999816894533,6379500.0,24.182666778564453,23.978666305541992,116458500.0,150.88999938964844,146.85000610351562,43700.0,51.400001525878906,51.220001220703125,4453300.0,2.7702999114990234,2.7646459579467773,1.0,2.723099946975708,2.7875471115112305,2.707263946533203,2.7702999114990234,2.7702999114990234,84700657.0,66.19999694824219,65.86000061035156,4827300.0,106.22000122070312,105.66999816894533,6379500.0,24.182666778564453,23.978666305541992,116458500.0,150.88999938964844,146.85000610351562,43700.0,51.400001525878906,51.220001220703125,4453300.0,2.7702999114990234,2.7646459579467773,1.0,2.7881890614827474,0.21592876116434725,3.3618816057840983,0.19176862239837647,-33235170.54137218
