Unnamed: 0,Open,High,Low,Close,BNB-USD_Adj_Close,Volume,SQ_High_FEATURE,SQ_Close_FEATURE,SQ_Volume_FEATURE,PYPL_High_FEATURE,PYPL_Close_FEATURE,PYPL_Volume_FEATURE,TSLA_High_FEATURE,TSLA_Close_FEATURE,TSLA_Volume_FEATURE,MSTR_High_FEATURE,MSTR_Close_FEATURE,MSTR_Volume_FEATURE,BK_High_FEATURE,BK_Close_FEATURE,BK_Volume_FEATURE,sma_fast,sma_slow,Signal,Open,High,Low,Close,BNB-USD_Adj_Close,Volume,SQ_High_FEATURE,SQ_Close_FEATURE,SQ_Volume_FEATURE,PYPL_High_FEATURE,PYPL_Close_FEATURE,PYPL_Volume_FEATURE,TSLA_High_FEATURE,TSLA_Close_FEATURE,TSLA_Volume_FEATURE,MSTR_High_FEATURE,MSTR_Close_FEATURE,MSTR_Volume_FEATURE,BK_High_FEATURE,BK_Close_FEATURE,BK_Volume_FEATURE,sma_fast,sma_slow,Signal,EMA_15,ATR_15,EMA_60,ATR_60,CHAIKIN
2019-11-12,20.140926361083984,20.86239242553711,20.09476661682129,20.857446670532227,20.857446670532227,227650068.0,63.9900016784668,61.540000915527344,11296300.0,103.08999633789062,102.02999877929688,6715200.0,23.357999801635746,23.32866668701172,110391000.0,158.07000732421875,158.05999755859375,71800.0,49.310001373291016,48.900001525878906,3443800.0,20.857446670532227,20.42924385070801,1.0,20.140926361083984,20.86239242553711,20.09476661682129,20.857446670532227,20.857446670532227,227650068.0,63.9900016784668,61.540000915527344,11296300.0,103.08999633789062,102.02999877929688,6715200.0,23.357999801635746,23.32866668701172,110391000.0,158.07000732421875,158.05999755859375,71800.0,49.310001373291016,48.900001525878906,3443800.0,20.857446670532227,20.42924385070801,1.0,19.744786071777344,1.1090248107910163,20.045641056696574,1.141673994064331,146190504.18359435
2019-11-13,20.868423461914062,21.635713577270508,20.706499099731445,21.250431060791016,21.250431060791016,252296146.0,62.13999938964844,61.5099983215332,5509200.0,103.5999984741211,102.12000274658205,5246600.0,23.755332946777344,23.073999404907227,126301500.0,158.5,156.9600067138672,64300.0,48.77000045776367,48.34999847412109,2799500.0,21.250431060791016,20.515745544433592,1.0,20.868423461914062,21.635713577270508,20.706499099731445,21.250431060791016,21.250431060791016,252296146.0,62.13999938964844,61.5099983215332,5509200.0,103.5999984741211,102.12000274658205,5246600.0,23.755332946777344,23.073999404907227,126301500.0,158.5,156.9600067138672,64300.0,48.77000045776367,48.34999847412109,2799500.0,21.250431060791016,20.515745544433592,1.0,20.047403208414714,1.0458716074625656,19.930356740951538,1.1445324738820395,160623121.52066362
2019-11-14,21.28135681152344,21.512638092041016,20.973976135253903,21.26469993591309,21.26469993591309,237992230.0,63.0,62.9900016784668,7406800.0,103.8499984741211,103.7300033569336,4978400.0,23.589332580566406,23.290000915527344,96973500.0,158.1300048828125,156.63999938964844,65900.0,48.630001068115234,48.41999816894531,2034700.0,21.26469993591309,20.639298248291016,1.0,21.28135681152344,21.512638092041016,20.973976135253903,21.26469993591309,21.26469993591309,237992230.0,63.0,62.9900016784668,7406800.0,103.8499984741211,103.7300033569336,4978400.0,23.589332580566406,23.290000915527344,96973500.0,158.1300048828125,156.63999938964844,65900.0,48.630001068115234,48.41999816894531,2034700.0,21.26469993591309,20.639298248291016,1.0,20.33894500732422,1.036873118082683,19.834873151779174,1.1272734483083091,157940047.06856558
2019-11-15,21.24172019958496,21.29497337341309,20.17789649963379,20.316225051879883,20.316225051879883,225530775.0,64.72000122070312,64.69999694824219,7791800.0,104.4800033569336,104.1999969482422,5639600.0,23.520000457763672,23.47800064086914,72135000.0,157.50999450683594,156.39999389648438,44500.0,48.619998931884766,48.56999969482422,4286100.0,20.316225051879883,20.764388656616212,-1.0,21.24172019958496,21.29497337341309,20.17789649963379,20.316225051879883,20.316225051879883,225530775.0,64.72000122070312,64.69999694824219,7791800.0,104.4800033569336,104.1999969482422,5639600.0,23.520000457763672,23.47800064086914,72135000.0,157.50999450683594,156.39999389648438,44500.0,48.619998931884766,48.56999969482422,4286100.0,20.316225051879883,20.764388656616212,-1.0,20.452289454142253,0.9493911743164072,19.721990378697715,1.1289602756500245,88496605.65212798
2019-11-18,20.34359741210937,20.432167053222656,18.93680191040039,19.316869735717773,19.316869735717773,224380017.0,66.37999725341797,65.73999786376953,7409100.0,104.1999969482422,103.66000366210938,4830400.0,23.543333053588867,23.332666397094727,66006000.0,157.2899932861328,155.22999572753906,52700.0,49.02999877929688,48.72999954223633,2930900.0,19.316869735717773,20.601134490966796,-1.0,20.34359741210937,20.432167053222656,18.93680191040039,19.316869735717773,19.316869735717773,224380017.0,66.37999725341797,65.73999786376953,7409100.0,104.1999969482422,103.66000366210938,4830400.0,23.543333053588867,23.332666397094727,66006000.0,157.2899932861328,155.22999572753906,52700.0,49.02999877929688,48.72999954223633,2930900.0,19.316869735717773,20.601134490966796,-1.0,20.42285944620768,0.8965698242187508,19.591096035639445,1.1449258327484133,16940515.839062072
2019-11-19,19.31186294555664,19.633316040039062,18.37516021728516,18.703298568725582,18.703298568725582,206923366.0,66.5,66.37000274658203,6884200.0,106.16999816894533,104.9499969482422,7954100.0,23.99933242797852,23.968000411987305,115872000.0,158.89999389648438,157.49000549316406,50700.0,49.0,48.68999862670898,3052400.0,18.703298568725582,20.17030487060547,-1.0,19.31186294555664,19.633316040039062,18.37516021728516,18.703298568725582,18.703298568725582,206923366.0,66.5,66.37000274658203,6884200.0,106.16999816894533,104.9499969482422,7954100.0,23.99933242797852,23.968000411987305,115872000.0,158.89999389648438,157.49000549316406,50700.0,49.0,48.68999862670898,3052400.0,18.703298568725582,20.17030487060547,-1.0,20.304605611165364,0.8992781321207687,19.467678848902384,1.1440251509348554,-45368785.25694748
2019-11-20,18.70734405517578,18.927099227905277,17.85174560546875,18.172273635864254,18.172273635864254,210091849.0,67.75,67.16999816894531,9595800.0,105.37999725341795,104.08999633789062,5953500.0,24.07999992370605,23.481332778930664,100876500.0,157.4600067138672,154.02000427246094,78800.0,48.93999862670898,48.880001068115234,3204800.0,18.172273635864254,19.554673385620113,-1.0,18.70734405517578,18.927099227905277,17.85174560546875,18.172273635864254,18.172273635864254,210091849.0,67.75,67.16999816894531,9595800.0,105.37999725341795,104.08999633789062,5953500.0,24.07999992370605,23.481332778930664,100876500.0,157.4600067138672,154.02000427246094,78800.0,48.93999862670898,48.880001068115234,3204800.0,18.172273635864254,19.554673385620113,-1.0,20.176960500081382,0.8807989756266283,19.34240043958028,1.1444290002187099,-93731833.47793816
2019-11-21,18.162694931030277,18.187631607055664,16.620431900024414,16.84021759033203,16.84021759033203,228429806.0,67.66999816894531,67.41999816894531,7864400.0,104.47000122070312,102.5500030517578,7525100.0,24.05599975585937,23.655332565307617,91650000.0,154.5399932861328,149.5,78000.0,49.11000061035156,48.56999969482422,2743600.0,16.84021759033203,18.669776916503903,-1.0,18.162694931030277,18.187631607055664,16.620431900024414,16.84021759033203,16.84021759033203,228429806.0,67.66999816894531,67.41999816894531,7864400.0,104.47000122070312,102.5500030517578,7525100.0,24.05599975585937,23.655332565307617,91650000.0,154.5399932861328,149.5,78000.0,49.11000061035156,48.56999969482422,2743600.0,16.84021759033203,18.669776916503903,-1.0,19.966292826334634,0.9279315948486337,19.228022940953572,1.1317382017771405,-157291789.35118383
2019-11-22,16.840913772583008,17.270179748535156,14.68925952911377,15.581703186035156,15.581703186035156,341456274.0,68.06999969482422,67.75,5804200.0,103.2300033569336,101.7699966430664,6448800.0,22.733333587646484,22.202667236328125,253059000.0,152.2899932861328,151.60000610351562,50100.0,49.09999847412109,48.79999923706055,3133700.0,15.581703186035156,17.722872543334958,-1.0,16.840913772583008,17.270179748535156,14.68925952911377,15.581703186035156,15.581703186035156,341456274.0,68.06999969482422,67.75,5804200.0,103.2300033569336,101.7699966430664,6448800.0,22.733333587646484,22.202667236328125,253059000.0,152.2899932861328,151.60000610351562,50100.0,49.09999847412109,48.79999923706055,3133700.0,15.581703186035156,17.722872543334958,-1.0,19.6703062693278,1.0811388015747079,19.122891219456992,1.143432712554932,-202503749.6760999
2019-11-25,15.285518646240234,15.735272407531738,14.195352554321287,15.267363548278809,15.267363548278809,242510343.0,69.52999877929688,68.25,9599300.0,104.56999969482422,104.4499969482422,8336100.0,22.971332550048828,22.422666549682617,185092500.0,153.0500030517578,152.75999450683594,53100.0,49.45000076293945,49.33000183105469,2359800.0,15.267363548278809,16.912971305847165,-1.0,15.285518646240234,15.735272407531738,14.195352554321287,15.267363548278809,15.267363548278809,242510343.0,69.52999877929688,68.25,9599300.0,104.56999969482422,104.4499969482422,8336100.0,22.971332550048828,22.422666549682617,185092500.0,153.0500030517578,152.75999450683594,53100.0,49.45000076293945,49.33000183105469,2359800.0,15.267363548278809,16.912971305847165,-1.0,19.305598386128743,1.1241939544677744,19.007032998402913,1.1528048038482668,-172319739.87341213
2019-11-26,15.272528648376465,15.861212730407717,15.225184440612791,15.527255058288574,15.527255058288574,205893351.0,69.44000244140625,68.94000244140625,9981100.0,106.77999877929688,106.1999969482422,13126400.0,22.36666679382324,21.92799949645996,119211000.0,153.35000610351562,152.39999389648438,79200.0,49.43000030517578,48.77999877929688,3525600.0,15.527255058288574,16.277762603759765,-1.0,15.272528648376465,15.861212730407717,15.225184440612791,15.527255058288574,15.527255058288574,205893351.0,69.44000244140625,68.94000244140625,9981100.0,106.77999877929688,106.1999969482422,13126400.0,22.36666679382324,21.92799949645996,119211000.0,153.35000610351562,152.39999389648438,79200.0,49.43000030517578,48.77999877929688,3525600.0,15.527255058288574,16.277762603759765,-1.0,18.959103775024413,1.1349894205729176,18.890578254063925,1.1515673478444421,-147590700.90415493
2019-11-27,15.491250038146973,16.195232391357422,14.943180084228516,16.09828758239746,16.09828758239746,255021618.0,69.7300033569336,69.6500015258789,4412900.0,108.23999786376952,107.75,7553400.0,22.261999130249023,22.086000442504883,83334000.0,153.3000030517578,152.6199951171875,36700.0,49.150001525878906,48.959999084472656,2820100.0,16.09828758239746,15.862965393066407,1.0,15.491250038146973,16.195232391357422,14.943180084228516,16.09828758239746,16.09828758239746,255021618.0,69.7300033569336,69.6500015258789,4412900.0,108.23999786376952,107.75,7553400.0,22.261999130249023,22.086000442504883,83334000.0,153.3000030517578,152.6199951171875,36700.0,49.150001525878906,48.959999084472656,2820100.0,16.09828758239746,15.862965393066407,1.0,18.64446144104004,1.1761168162028004,18.795611238479616,1.155774863560995,-55479335.05077514
2019-11-29,15.678064346313477,16.340713500976562,15.645951271057127,16.273303985595703,16.273303985595703,250074235.0,69.5999984741211,69.12000274658203,2478400.0,108.38999938964844,108.01000213623048,4439500.0,22.083999633789062,21.996000289916992,36984000.0,151.35000610351562,150.3300018310547,51300.0,49.09999847412109,48.970001220703125,3290400.0,16.273303985595703,15.749582672119141,1.0,15.678064346313477,16.340713500976562,15.645951271057127,16.273303985595703,16.273303985595703,250074235.0,69.5999984741211,69.12000274658203,2478400.0,108.38999938964844,108.01000213623048,4439500.0,22.083999633789062,21.996000289916992,36984000.0,151.35000610351562,150.3300018310547,51300.0,49.09999847412109,48.970001220703125,3290400.0,16.273303985595703,15.749582672119141,1.0,18.352885945638022,1.1749792098999037,18.68748132387797,1.1346522649129236,51374808.19284856
2019-12-02,15.509364128112791,15.70717430114746,15.152544975280762,15.191858291625977,15.191858291625977,200809249.0,68.95999908447266,66.87999725341797,6758200.0,108.48999786376952,106.20999908447266,7182600.0,22.42533302307129,22.32466697692871,91117500.0,150.72000122070312,150.0800018310547,87700.0,49.400001525878906,49.130001068115234,3429800.0,15.191858291625977,15.671613693237305,-1.0,15.509364128112791,15.70717430114746,15.152544975280762,15.191858291625977,15.191858291625977,200809249.0,68.95999908447266,66.87999725341797,6758200.0,108.48999786376952,106.20999908447266,7182600.0,22.42533302307129,22.32466697692871,91117500.0,150.72000122070312,150.0800018310547,87700.0,49.400001525878906,49.130001068115234,3429800.0,15.191858291625977,15.671613693237305,-1.0,18.052958297729493,1.1684825897216808,18.571459817886353,1.1266216754913334,35581445.5818764
2019-12-03,15.191858291625977,15.55317497253418,15.04866886138916,15.309556007385254,15.309556007385254,219927266.0,67.33000183105469,67.04000091552734,4432700.0,106.12999725341795,105.58999633789062,8947500.0,22.527332305908203,22.413333892822266,98605500.0,151.11000061035156,149.97999572753906,221500.0,48.68999862670898,48.119998931884766,3401500.0,15.309556007385254,15.680052185058594,-1.0,15.191858291625977,15.55317497253418,15.04866886138916,15.309556007385254,15.309556007385254,219927266.0,67.33000183105469,67.04000091552734,4432700.0,106.12999725341795,105.58999633789062,8947500.0,22.527332305908203,22.413333892822266,98605500.0,151.11000061035156,149.97999572753906,221500.0,48.68999862670898,48.119998931884766,3401500.0,15.309556007385254,15.680052185058594,-1.0,17.73138599395752,1.1385067621866871,18.45516258875529,1.1238538424173996,28281007.860051364
2019-12-04,15.348429679870604,15.690587043762209,15.009684562683104,15.279977798461914,15.279977798461914,237605471.0,68.43000030517578,67.77999877929688,3715100.0,106.29000091552734,105.0,7848700.0,22.52400016784668,22.20199966430664,82995000.0,152.25999450683594,151.60000610351562,85700.0,48.88999938964844,48.77999877929688,2188400.0,15.279977798461914,15.630596733093261,-1.0,15.348429679870604,15.690587043762209,15.009684562683104,15.279977798461914,15.279977798461914,237605471.0,68.43000030517578,67.77999877929688,3715100.0,106.29000091552734,105.0,7848700.0,22.52400016784668,22.20199966430664,82995000.0,152.25999450683594,151.60000610351562,85700.0,48.88999938964844,48.77999877929688,2188400.0,15.279977798461914,15.630596733093261,-1.0,17.359554735819497,1.1327252070109062,18.34464314778646,1.1221910158793138,7143943.63029936
2019-12-05,15.26021671295166,16.077770233154297,14.94940185546875,15.762839317321776,15.762839317321776,255410908.0,67.88999938964844,67.13999938964844,4265000.0,105.5,104.58999633789062,5635800.0,22.294666290283203,22.024667739868164,55869000.0,151.55999755859375,149.86000061035156,87600.0,49.29999923706055,49.27000045776367,2372500.0,15.762839317321776,15.563507080078125,1.0,15.26021671295166,16.077770233154297,14.94940185546875,15.762839317321776,15.762839317321776,255410908.0,67.88999938964844,67.13999938964844,4265000.0,105.5,104.58999633789062,5635800.0,22.294666290283203,22.024667739868164,55869000.0,151.55999755859375,149.86000061035156,87600.0,49.29999923706055,49.27000045776367,2372500.0,15.762839317321776,15.563507080078125,1.0,16.993715286254883,1.1460021336873385,18.259035126368204,1.1197736104329434,33750845.09371735
2019-12-06,15.767197608947754,15.85693359375,15.45458698272705,15.711298942565918,15.711298942565918,236694082.0,68.322998046875,67.9800033569336,4058400.0,105.34400177001952,104.33999633789062,7018000.0,22.59066772460937,22.392667770385746,114186000.0,152.1999969482422,151.60000610351562,69300.0,49.93000030517578,49.63999938964844,3686900.0,15.711298942565918,15.451106071472168,1.0,15.767197608947754,15.85693359375,15.45458698272705,15.711298942565918,15.711298942565918,236694082.0,68.322998046875,67.9800033569336,4058400.0,105.34400177001952,104.33999633789062,7018000.0,22.59066772460937,22.392667770385746,114186000.0,152.1999969482422,151.60000610351562,69300.0,49.93000030517578,49.63999938964844,3686900.0,15.711298942565918,15.451106071472168,1.0,16.62348855336507,1.1369144439697274,18.172185484568278,1.1086010773976651,62358820.28463584
2019-12-09,15.666119575500488,15.852705955505373,15.350242614746094,15.448538780212402,15.448538780212402,209955476.0,68.05999755859375,67.05999755859375,4335100.0,105.0999984741211,103.77999877929688,5641300.0,22.96333312988281,22.635332107543945,135346500.0,152.8699951171875,152.3000030517578,66400.0,49.88999938964844,49.70000076293945,2634300.0,15.448538780212402,15.502442169189454,-1.0,15.666119575500488,15.852705955505373,15.350242614746094,15.448538780212402,15.448538780212402,209955476.0,68.05999755859375,67.05999755859375,4335100.0,105.0999984741211,103.77999877929688,5641300.0,22.96333312988281,22.635332107543945,135346500.0,152.8699951171875,152.3000030517578,66400.0,49.88999938964844,49.70000076293945,2634300.0,15.448538780212402,15.502442169189454,-1.0,16.298976135253906,1.0959402084350596,18.081536690394085,1.1058135032653815,27726627.22805828
2019-12-10,15.438838005065918,15.4701509475708,14.78095531463623,14.958869934082031,14.958869934082031,192615787.0,67.43000030517578,65.83999633789062,6047200.0,104.12999725341795,103.62000274658205,5316500.0,23.381999969482425,23.256000518798828,132424500.0,152.83999633789062,152.6999969482422,43700.0,49.90999984741211,49.84000015258789,3265700.0,14.958869934082031,15.432304954528808,-1.0,15.438838005065918,15.4701509475708,14.78095531463623,14.958869934082031,14.958869934082031,192615787.0,67.43000030517578,65.83999633789062,6047200.0,104.12999725341795,103.62000274658205,5316500.0,23.381999969482425,23.256000518798828,132424500.0,152.83999633789062,152.6999969482422,43700.0,49.90999984741211,49.84000015258789,3265700.0,14.958869934082031,15.432304954528808,-1.0,16.008442815144857,1.0421955744425464,17.990875991185508,1.1044990857442227,-18606354.754520804
2019-12-11,14.94753360748291,15.121334075927734,14.710326194763184,14.82455062866211,14.82455062866211,170909631.0,66.06999969482422,65.75,6518000.0,105.87000274658205,105.51000213623048,5779700.0,23.812667846679688,23.51333236694336,103467000.0,152.49000549316406,150.47000122070312,28100.0,50.369998931884766,49.880001068115234,4365100.0,14.82455062866211,15.341219520568847,-1.0,14.94753360748291,15.121334075927734,14.710326194763184,14.82455062866211,14.82455062866211,170909631.0,66.06999969482422,65.75,6518000.0,105.87000274658205,105.51000213623048,5779700.0,23.812667846679688,23.51333236694336,103467000.0,152.49000549316406,150.47000122070312,28100.0,50.369998931884766,49.880001068115234,4365100.0,14.82455062866211,15.341219520568847,-1.0,15.749859619140626,0.9857190450032562,17.887862380345663,1.0933288733164477,-60023601.12873751
2019-12-12,14.819622039794922,14.895611763000488,14.55736255645752,14.818166732788086,14.818166732788086,165964330.0,66.19999694824219,65.86000061035156,4827300.0,106.22000122070312,105.66999816894533,6379500.0,24.182666778564453,23.978666305541992,116458500.0,150.88999938964844,146.85000610351562,43700.0,51.400001525878906,51.220001220703125,4453300.0,14.818166732788086,15.15228500366211,-1.0,14.819622039794922,14.895611763000488,14.55736255645752,14.818166732788086,14.818166732788086,165964330.0,66.19999694824219,65.86000061035156,4827300.0,106.22000122070312,105.66999816894533,6379500.0,24.182666778564453,23.978666305541992,116458500.0,150.88999938964844,146.85000610351562,43700.0,51.400001525878906,51.220001220703125,4453300.0,14.818166732788086,15.15228500366211,-1.0,15.52625249226888,0.9365787506103523,17.763907766342165,1.067358509699504,-42884642.91863158
